"Customer ID",Recency_Days,Frequency,Total_Spend,Customer_Segment
14583,1,1,256.83,Regular
17860,108,2,256.69,"Churn Risk (Lost)"
14274,66,1,256.6,Regular
13825,1,2,255.58999999999992,Regular
16161,18,2,255.55,Regular
15055,103,1,255.36999999999992,"Churn Risk (Lost)"
16911,15,2,255.24999999999994,Regular
18220,104,1,253.64000000000001,"Churn Risk (Lost)"
12639,7,1,253.57999999999998,Regular
17068,1,1,253.44999999999996,Regular
16908,102,1,252.59,"Churn Risk (Lost)"
12948,110,2,252.48000000000002,"Churn Risk (Lost)"
18036,70,2,252.10000000000002,Regular
16952,108,1,252.04,"Churn Risk (Lost)"
13705,4,1,250.45,Regular
15231,1,1,250.25999999999993,Regular
17314,57,2,250.10000000000002,Regular
12638,19,1,249.79999999999995,Regular
16508,10,1,248.8,Regular
15918,11,1,248.64999999999995,Regular
14147,20,1,248.20000000000002,Regular
15293,45,1,247.50000000000003,Regular
13911,21,2,247.5,Regular
17323,32,2,247.25000000000003,Regular
14654,118,1,246.86,"Churn Risk (Lost)"
15697,69,1,246.75,Regular
18153,39,1,246.22,Regular
14423,74,1,244.79999999999998,Regular
16395,110,2,244.66,"Churn Risk (Lost)"
17027,33,2,244.25,Regular
12813,73,1,244.20000000000002,Regular
15713,103,1,243.85999999999999,"Churn Risk (Lost)"
14079,62,1,243.63,Regular
16794,4,1,243.02999999999992,Regular
13445,6,1,241.89999999999998,Regular
15884,116,1,241.8,"Churn Risk (Lost)"
16943,4,1,241.38,Regular
14202,4,1,241.20000000000002,Regular
13476,24,1,240.8,Regular
16166,71,1,239.84,Regular
17414,116,1,239.68,"Churn Risk (Lost)"
12663,4,2,239.4,Regular
17371,3,3,238.66000000000003,Regular
16280,105,1,238.04999999999998,"Churn Risk (Lost)"
17760,7,3,237.89,Regular
16136,43,1,237.42000000000002,Regular
14573,80,1,236.79999999999998,Regular
14087,115,1,236.69,"Churn Risk (Lost)"
17871,73,1,235.52,Regular
17726,32,2,235.26999999999995,Regular
13114,110,1,234.37999999999997,"Churn Risk (Lost)"
13009,52,1,234,Regular
13672,110,1,233.53,"Churn Risk (Lost)"
14205,22,1,232.65,Regular
17151,115,1,231.9,"Churn Risk (Lost)"
17136,42,1,231.67999999999998,Regular
15487,59,1,231.32000000000002,Regular
15109,115,1,231.2,"Churn Risk (Lost)"
16321,6,2,230.90000000000003,Regular
15446,8,2,230.76999999999992,Regular
12346,27,10,230.55,Regular
14997,35,1,230.39999999999998,Regular
13443,57,1,229.77000000000004,Regular
14596,6,1,229.4699999999999,Regular
17984,118,1,229.45999999999998,"Churn Risk (Lost)"
14942,18,2,229.10999999999999,Regular
17388,109,1,228.96,"Churn Risk (Lost)"
17066,106,1,228.34000000000003,"Churn Risk (Lost)"
13416,116,1,228.3,"Churn Risk (Lost)"
15774,36,1,228.27999999999997,Regular
15747,70,1,226.07999999999998,Regular
16441,7,1,225.74000000000004,Regular
12670,46,1,225.60000000000002,Regular
17142,64,1,225.50000000000006,Regular
17935,5,2,225.25,Regular
17472,8,1,224.80999999999992,Regular
16419,48,1,224.37999999999997,Regular
13985,48,1,224.35,Regular
14928,7,1,223.91,Regular
17560,40,1,223.2,Regular
18131,11,1,222.95999999999998,Regular
13795,17,1,222.5,Regular
16347,17,1,221.74000000000004,Regular
14497,53,1,221.69000000000003,Regular
14662,12,2,221.65,Regular
17087,117,1,221.53,"Churn Risk (Lost)"
14460,48,2,221.4,Regular
16693,36,1,220.55999999999997,Regular
17309,53,1,220.08999999999997,Regular
13454,21,1,219.86999999999998,Regular
16887,118,1,219.81999999999996,"Churn Risk (Lost)"
14074,3,1,219.4,Regular
18276,109,1,218.04999999999995,"Churn Risk (Lost)"
15295,34,1,217.2399999999999,Regular
15100,81,1,217.2,Regular
13980,36,1,216.9,Regular
13223,45,1,216.60000000000002,Regular
17002,21,2,216.35999999999999,Regular
14605,111,2,216.25,"Churn Risk (Lost)"
15845,62,1,216.04,Regular
17776,103,1,215.75,"Churn Risk (Lost)"
14376,63,1,215.46,Regular
12825,21,1,214.83,Regular
14106,117,1,214.79999999999998,"Churn Risk (Lost)"
15558,19,1,214.12999999999997,Regular
15489,73,1,214,Regular
16725,106,1,213.87999999999988,"Churn Risk (Lost)"
17048,70,1,213.53,Regular
16204,111,1,213.26999999999998,"Churn Risk (Lost)"
13724,17,1,213.00999999999993,Regular
16406,33,1,212.85,Regular
15878,113,1,212.13,"Churn Risk (Lost)"
12470,69,1,211.95000000000002,Regular
16792,84,1,211.28999999999996,Regular
17402,5,3,210.70000000000002,Regular
12577,116,1,210.55,"Churn Risk (Lost)"
16784,1,1,210.46999999999994,Regular
17271,116,1,210.38999999999996,"Churn Risk (Lost)"
15461,11,1,210,Regular
16777,12,1,209.87999999999997,Regular
14003,112,1,209.41,"Churn Risk (Lost)"
12870,4,1,209.29999999999995,Regular
16344,48,1,209.10000000000002,Regular
14471,112,1,208.83,"Churn Risk (Lost)"
16596,69,2,208.82999999999998,Regular
12848,55,1,208.00000000000003,Regular
16964,113,2,207.85,"Churn Risk (Lost)"
16447,40,1,206.82999999999998,Regular
14877,22,1,206.69999999999996,Regular
15164,70,1,206.38,Regular
14519,63,2,206.09000000000003,Regular
12399,24,1,205.97999999999996,Regular
16090,4,1,205.91,Regular
14602,36,1,205.35999999999999,Regular
14253,3,1,205.35,Regular
17368,104,1,205.32,"Churn Risk (Lost)"
13485,111,2,204.70000000000002,"Churn Risk (Lost)"
12857,63,1,204.6,Regular
14186,24,1,204.34,Regular
16901,109,1,204.26000000000002,"Churn Risk (Lost)"
14468,113,1,204.24000000000004,"Churn Risk (Lost)"
12416,36,1,202.56,Regular
13834,49,1,202.45,Regular
14892,70,1,202.35000000000002,Regular
14595,68,1,202.35,Regular
15766,62,1,201.6,Regular
12745,62,1,201.56,Regular
18016,61,1,201.20000000000002,Regular
14330,3,1,200.63,Regular
13944,33,1,200.43000000000004,Regular
14990,110,1,200.23999999999998,"Churn Risk (Lost)"
17245,69,1,200.17999999999998,Regular
16470,108,1,199.67999999999998,"Churn Risk (Lost)"
13851,59,1,199.29999999999998,Regular
17647,49,2,198.59999999999997,Regular
14805,1,1,197.78000000000003,Regular
17778,41,1,197.7,Regular
17623,105,1,197.05,"Churn Risk (Lost)"
16190,105,1,196.92,"Churn Risk (Lost)"
16018,112,1,195.78,"Churn Risk (Lost)"
13757,54,1,195.55,Regular
17065,17,2,194.7,Regular
17764,116,1,194.64999999999998,"Churn Risk (Lost)"
13544,24,1,194.32,Regular
16390,59,1,193.79999999999998,Regular
15437,20,1,193.29,Regular
13157,21,1,193.2,Regular
18271,111,1,192.54999999999998,"Churn Risk (Lost)"
15126,67,1,192.45,Regular
17561,113,1,192.27000000000004,"Churn Risk (Lost)"
14000,117,1,192,"Churn Risk (Lost)"
17076,18,2,191.74999999999997,Regular
15115,112,1,191.74,"Churn Risk (Lost)"
12402,50,1,191.7,Regular
17849,15,2,191.08,Regular
18135,14,1,190.89999999999998,Regular
12677,46,1,190.7,Regular
13684,1,1,190.53,Regular
14670,112,1,190.46999999999997,"Churn Risk (Lost)"
16310,22,1,190.38,Regular
17988,103,3,190.32000000000002,"Churn Risk (Lost)"
17807,84,1,189.67999999999998,Regular
18046,29,1,189.63000000000002,Regular
13008,103,1,189.31,"Churn Risk (Lost)"
16673,59,1,188.82999999999998,Regular
16277,113,1,188.69,"Churn Risk (Lost)"
16415,56,1,188.64999999999998,Regular
16051,61,1,188.44,Regular
13515,24,1,188.09999999999997,Regular
14131,28,1,187.86999999999995,Regular
14798,28,1,187.37,Regular
16549,1,1,186.23000000000002,Regular
16388,33,1,186.05000000000004,Regular
18247,11,1,186.00000000000003,Regular
16707,20,1,185.99000000000007,Regular
14879,64,1,185.06000000000003,Regular
13698,61,1,184.29999999999998,Regular
13835,5,2,183.95,Regular
16119,103,1,183.4,"Churn Risk (Lost)"
14983,69,1,183.2000000000001,Regular
13616,71,1,182.25,Regular
14940,113,1,182.01,"Churn Risk (Lost)"
14994,3,1,181.7,Regular
17587,8,1,181.66000000000003,Regular
12934,116,1,181.65,"Churn Risk (Lost)"
16822,66,1,181.39,Regular
15359,42,8,181.35,Regular
17006,24,1,180.80999999999997,Regular
14799,117,1,180.45,"Churn Risk (Lost)"
13275,12,1,180.15999999999994,Regular
13291,46,1,179.37,Regular
17233,104,1,179.36,"Churn Risk (Lost)"
15209,110,1,178.97999999999996,"Churn Risk (Lost)"
17182,98,1,178.5,Regular
16359,41,1,178.43,Regular
14826,75,1,177.9,Regular
16519,28,1,177.63,Regular
16254,12,1,177.44,Regular
13010,28,1,177.12,Regular
16285,26,1,176.89999999999995,Regular
18001,117,1,176.6,"Churn Risk (Lost)"
13150,10,1,176.51999999999998,Regular
14403,19,1,176.39999999999998,Regular
18175,55,1,176.09999999999997,Regular
13508,22,1,176.07999999999998,Regular
13249,25,2,176,Regular
18166,3,1,175.5,Regular
15483,64,1,175.25999999999996,Regular
17108,43,1,174.95,Regular
14013,3,1,174.20000000000002,Regular
17963,69,1,174.12000000000003,Regular
16731,28,1,174.05,Regular
15869,6,1,174.02,Regular
16720,102,1,173.21999999999997,"Churn Risk (Lost)"
13748,118,1,173.10000000000002,"Churn Risk (Lost)"
16741,5,1,173.06,Regular
17575,47,1,171.7,Regular
18097,102,1,171.26,"Churn Risk (Lost)"
17789,41,1,171.24999999999997,Regular
17542,21,2,170.94999999999993,Regular
17262,104,1,169.5,"Churn Risk (Lost)"
16002,5,1,169.21,Regular
12665,49,1,168.8,Regular
13101,61,1,168.55,Regular
17883,32,1,168.47999999999993,Regular
14681,24,2,168.00000000000003,Regular
14060,18,1,167.75,Regular
17051,8,1,167.64999999999992,Regular
14954,83,1,167.27000000000004,Regular
17875,68,1,167.1,Regular
16246,49,1,166.9,Regular
13484,19,1,165.78,Regular
16862,81,1,165.60000000000002,Regular
17200,32,2,165.06,Regular
14477,84,1,165,Regular
16663,109,1,165,"Churn Risk (Lost)"
12389,35,1,164.85,Regular
13191,38,1,164.69000000000003,Regular
15920,5,3,164.49,Regular
14043,109,1,164.30999999999997,"Churn Risk (Lost)"
17318,105,1,164.28,"Churn Risk (Lost)"
14955,112,1,163.76999999999998,"Churn Risk (Lost)"
17373,29,1,163.7,Regular
17660,117,1,163.46999999999997,"Churn Risk (Lost)"
15186,76,1,163.4,Regular
14107,110,1,163.26000000000002,"Churn Risk (Lost)"
13039,102,1,162.8,"Churn Risk (Lost)"
15181,111,1,162.72,"Churn Risk (Lost)"
12954,18,1,162.45,Regular
15552,3,1,162.39999999999998,Regular
15534,105,1,162.25,"Churn Risk (Lost)"
13333,38,1,162.17999999999998,Regular
15691,113,1,161.8,"Churn Risk (Lost)"
15499,103,1,161.6,"Churn Risk (Lost)"
15863,66,2,161.35,Regular
17487,108,1,160.54999999999998,"Churn Risk (Lost)"
16645,115,1,160.39,"Churn Risk (Lost)"
17171,41,1,159.68,Regular
12810,56,1,159.66000000000003,Regular
17290,3,2,158.99,Regular
12474,46,1,158.7,Regular
12898,39,1,158.32000000000002,Regular
12360,5,2,158,Regular
14207,67,1,157.8,Regular
17604,61,1,157.07999999999998,Regular
16578,6,1,156.6,Regular
17359,28,1,156.6,Regular
14672,60,1,155.85999999999999,Regular
12933,109,1,155.79000000000002,"Churn Risk (Lost)"
13240,32,2,155.3,Regular
16442,106,1,155.05999999999997,"Churn Risk (Lost)"
13877,69,1,154.83,Regular
17335,64,1,154.77,Regular
13490,34,1,154.25,Regular
13070,112,1,154.2,"Churn Risk (Lost)"
12594,26,1,154.14,Regular
14322,17,2,153.60000000000002,Regular
15423,1,1,153.54999999999998,Regular
17518,1,1,153.54999999999998,Regular
14512,112,1,153.28,"Churn Risk (Lost)"
14157,26,1,152.85,Regular
13551,46,1,152.39999999999998,Regular
15196,106,1,152.25,"Churn Risk (Lost)"
16266,53,1,152.17000000000002,Regular
16681,21,1,151.5,Regular
13482,7,1,151.45,Regular
14980,117,1,150.68,"Churn Risk (Lost)"
12840,54,1,150,Regular
13873,26,1,149.55,Regular
17866,105,1,149.5,"Churn Risk (Lost)"
13733,115,1,149.1,"Churn Risk (Lost)"
14714,67,1,149,Regular
14551,61,1,148.85,Regular
17592,118,1,148.3,"Churn Risk (Lost)"
13457,68,2,148.22,Regular
15504,45,1,147.70999999999998,Regular
12755,14,3,147.41,Regular
15479,113,1,147.39999999999998,"Churn Risk (Lost)"
17794,66,2,147.3,Regular
12765,21,1,147,Regular
13405,104,1,146.45999999999998,"Churn Risk (Lost)"
15496,11,1,146.14,Regular
16127,106,1,145.05999999999997,"Churn Risk (Lost)"
17591,71,1,144.09999999999997,Regular
14604,13,1,143.86,Regular
14574,112,1,143.7,"Churn Risk (Lost)"
16039,8,1,143.48,Regular
15989,117,1,143.11000000000004,"Churn Risk (Lost)"
17023,77,1,142.35,Regular
14172,18,2,142.2,Regular
14723,115,1,141.63000000000002,"Churn Risk (Lost)"
16660,74,1,141.6,Regular
17324,28,2,141.35999999999999,Regular
17163,55,1,141.24,Regular
12636,118,1,141,"Churn Risk (Lost)"
15324,81,1,140.22000000000003,Regular
16977,11,1,140.20000000000002,Regular
16387,18,1,140.19,Regular
13406,11,1,140.16,Regular
15848,1,1,139.94000000000003,Regular
15374,4,1,139.32000000000002,Regular
15577,103,2,139.1,"Churn Risk (Lost)"
12920,105,2,138.9,"Churn Risk (Lost)"
16668,11,1,138.54000000000002,Regular
15566,104,1,138.22,"Churn Risk (Lost)"
17982,60,1,138.18,Regular
17127,115,1,137.95,"Churn Risk (Lost)"
16773,113,1,137.75000000000003,"Churn Risk (Lost)"
13907,71,1,136.8,Regular
16099,26,1,136.5,Regular
17349,11,1,136.1,Regular
17854,111,1,135.94000000000003,"Churn Risk (Lost)"
14173,21,2,135.16,Regular
14171,110,1,135,"Churn Risk (Lost)"
13119,48,1,134.9,Regular
15124,31,1,134.03,Regular
17484,4,1,133.85000000000002,Regular
15879,102,1,133.34,"Churn Risk (Lost)"
17950,84,1,133.2,Regular
17301,4,1,132.79999999999998,Regular
17909,117,1,132.55,"Churn Risk (Lost)"
13217,35,1,132.5,Regular
14097,25,1,132,Regular
14122,108,2,131.58999999999997,"Churn Risk (Lost)"
15409,101,1,131.25,"Churn Risk (Lost)"
14378,1,1,131.24999999999997,Regular
13187,4,3,130.98999999999998,Regular
17421,115,1,130.8,"Churn Risk (Lost)"
16410,114,1,130.32,"Churn Risk (Lost)"
17818,117,1,130.17999999999998,"Churn Risk (Lost)"
12362,118,1,130,"Churn Risk (Lost)"
15317,57,1,129.75,Regular
12555,62,1,129.23,Regular
16414,74,1,129.08999999999997,Regular
17056,118,1,128.60000000000002,"Churn Risk (Lost)"
13117,3,1,128.22000000000003,Regular
15892,49,1,128.20000000000002,Regular
17228,17,1,128.06,Regular
16397,8,1,127.88,Regular
13283,20,1,127.8,Regular
13053,1,1,127.65,Regular
15682,67,1,127.47999999999999,Regular
16928,40,2,127.2,Regular
17867,62,3,126.88000000000002,Regular
13679,115,1,126.80000000000003,"Churn Risk (Lost)"
14751,64,2,126.45000000000002,Regular
15759,117,1,125.72999999999999,"Churn Risk (Lost)"
17804,118,1,124.95,"Churn Risk (Lost)"
14726,34,1,124.75,Regular
15927,27,1,123.39000000000003,Regular
15184,103,1,123.19000000000001,"Churn Risk (Lost)"
17298,21,1,122.02000000000001,Regular
18039,20,1,120.97000000000003,Regular
14884,49,1,120.6,Regular
15503,106,1,120.06,"Churn Risk (Lost)"
14241,76,1,120,Regular
14483,116,1,120,"Churn Risk (Lost)"
15008,17,1,120,Regular
14704,4,1,119.83999999999995,Regular
14057,116,1,119.54,"Churn Risk (Lost)"
15684,81,2,119.30000000000001,Regular
14838,116,1,119.10000000000001,"Churn Risk (Lost)"
15197,108,1,117.96000000000001,"Churn Risk (Lost)"
14115,46,1,117.80000000000001,Regular
16291,62,1,117.72,Regular
16197,103,1,117.30000000000001,"Churn Risk (Lost)"
17358,33,1,117.22,Regular
14762,6,1,117.04999999999998,Regular
13242,48,1,117,Regular
14984,77,1,117,Regular
17266,20,1,116.68,Regular
18012,103,1,115.3,"Churn Risk (Lost)"
14820,57,1,115.2,Regular
16992,46,1,114.88,Regular
17933,12,1,114.69,Regular
17322,116,1,114.55000000000001,"Churn Risk (Lost)"
14494,111,1,114.3,"Churn Risk (Lost)"
18148,26,1,114.1,Regular
17081,35,1,112.88000000000001,Regular
17281,53,1,112.5,Regular
18101,54,1,112.5,Regular
14750,116,1,112.03000000000002,"Churn Risk (Lost)"
14166,6,1,111.95000000000003,Regular
15875,26,1,111.71999999999998,Regular
16064,105,1,111.00000000000003,"Churn Risk (Lost)"
12692,17,1,110.95,Regular
16948,36,1,110.9,Regular
17740,21,2,110.70000000000002,Regular
14279,61,1,110.5,Regular
16385,11,1,110.26,Regular
15086,5,1,110.03000000000002,Regular
12361,62,1,109.19999999999999,Regular
18203,111,1,109.08000000000001,"Churn Risk (Lost)"
15660,52,1,109,Regular
16883,115,1,108.95,"Churn Risk (Lost)"
14818,27,1,108.5,Regular
15659,33,1,108.44000000000001,Regular
15323,41,1,108.19999999999999,Regular
13807,115,1,107.95,"Churn Risk (Lost)"
16840,54,1,107.75,Regular
14943,43,1,107.62,Regular
16301,116,1,107.33,"Churn Risk (Lost)"
16047,62,1,107.14,Regular
16666,1,1,106.96000000000001,Regular
16082,50,1,106.75000000000001,Regular
14637,57,1,106.67999999999998,Regular
15711,64,1,106.65,Regular
15850,106,1,106.65,"Churn Risk (Lost)"
16081,54,1,105.88,Regular
15642,109,1,105.78000000000003,"Churn Risk (Lost)"
16430,61,1,104.95,Regular
17328,53,1,104.7,Regular
17707,24,2,104.39999999999999,Regular
13487,114,1,103.95,"Churn Risk (Lost)"
13957,38,1,102.84,Regular
15924,111,1,102.82000000000001,"Churn Risk (Lost)"
13921,101,1,102.75,"Churn Risk (Lost)"
13619,54,1,102.74000000000001,Regular
15591,20,2,102.50000000000001,Regular
16487,39,1,102.19999999999999,Regular
18063,13,1,102,Regular
17325,21,1,101.9,Regular
15447,5,1,101.30000000000001,Regular
16524,71,1,101.29999999999998,Regular
15921,20,1,100.17999999999999,Regular
15580,50,1,99.69000000000001,Regular
16694,103,1,98.30000000000001,"Churn Risk (Lost)"
16892,111,1,97.55,"Churn Risk (Lost)"
13824,17,1,96.96,Regular
13104,33,1,96.66,Regular
13427,102,1,96.00000000000001,"Churn Risk (Lost)"
13793,26,1,96,Regular
15403,110,1,95.76,"Churn Risk (Lost)"
13433,76,1,95.19999999999999,Regular
16521,28,1,95.12000000000002,Regular
16412,53,1,94.55000000000003,Regular
12992,105,1,93.35000000000001,"Churn Risk (Lost)"
15082,48,1,93.35,Regular
13773,39,1,91.4,Regular
13392,57,1,91.14,Regular
16585,75,1,89.32,Regular
12789,73,1,89.25,Regular
17606,117,1,87.30000000000001,"Churn Risk (Lost)"
12891,6,2,84,Regular
14347,116,1,82.60000000000001,"Churn Risk (Lost)"
13469,33,1,82.4,Regular
13573,17,1,81.85,Regular
13700,48,2,81.55000000000001,Regular
14717,113,1,81.3,"Churn Risk (Lost)"
15198,69,1,80.8,Regular
15847,21,1,80.62,Regular
15833,117,1,80.4,"Churn Risk (Lost)"
14190,46,1,79.9,Regular
13403,103,1,78.6,"Churn Risk (Lost)"
16628,21,1,78,Regular
12570,62,1,77.52,Regular
16867,69,1,76.74000000000001,Regular
17436,112,1,76.5,"Churn Risk (Lost)"
14613,60,1,76.32000000000001,Regular
14710,110,2,73.5,"Churn Risk (Lost)"
16459,109,1,71.78999999999999,"Churn Risk (Lost)"
16970,6,1,71.4,Regular
18006,102,1,71.4,"Churn Risk (Lost)"
17763,33,3,71.15,Regular
18037,5,7,70.15,Regular
12568,24,1,70,Regular
16601,3,1,67.25,Regular
14119,98,1,66.48,Regular
16199,11,1,66,Regular
16583,53,1,64.5,Regular
14083,101,1,64.17,"Churn Risk (Lost)"
12404,62,1,63.24,Regular
17572,104,1,62.31,"Churn Risk (Lost)"
13208,116,1,61.120000000000005,"Churn Risk (Lost)"
15375,70,1,60.959999999999994,Regular
16605,104,1,60.48,"Churn Risk (Lost)"
14464,7,1,60,Regular
15250,20,1,60,Regular
17816,38,2,59.550000000000004,Regular
15371,42,1,59.400000000000006,Regular
15287,117,1,58.2,"Churn Risk (Lost)"
12466,62,1,56.73,Regular
12776,47,1,55.5,Regular
12860,73,1,55.47,Regular
17035,116,1,54.599999999999994,"Churn Risk (Lost)"
12496,0,2,54.09,Regular
14609,48,1,53.28,Regular
13591,105,1,53.2,"Churn Risk (Lost)"
16330,42,1,51.42999999999999,Regular
14495,39,1,51,Regular
17184,110,1,50.55,"Churn Risk (Lost)"
15094,24,1,50,Regular
17330,27,1,49.95,Regular
14380,62,1,48.96,Regular
16530,48,1,48.349999999999994,Regular
15698,4,1,46.2,Regular
15775,11,1,45.6,Regular
15672,105,1,45.300000000000004,"Churn Risk (Lost)"
17193,117,1,45,"Churn Risk (Lost)"
18002,111,1,44.32000000000001,"Churn Risk (Lost)"
17916,8,2,43.870000000000005,Regular
17847,25,1,40.65,Regular
15603,28,1,40,Regular
15903,74,1,39.8,Regular
14912,62,1,39.67,Regular
15512,56,1,39,Regular
15693,39,1,37.5,Regular
17352,76,1,36.25,Regular
15564,56,1,35.04,Regular
17536,62,1,34.78,Regular
17557,112,1,34,"Churn Risk (Lost)"
14977,105,1,31.929999999999996,"Churn Risk (Lost)"
14865,118,1,31.200000000000003,"Churn Risk (Lost)"
14819,98,1,30.64,Regular
17753,82,1,30.45,Regular
17319,49,1,29.1,Regular
15702,62,1,27.82,Regular
17246,118,1,23.48,"Churn Risk (Lost)"
16537,21,1,23.35,Regular
12606,62,1,21,Regular
15999,115,1,20.4,"Churn Risk (Lost)"
16535,60,1,20,Regular
13666,115,1,19.5,"Churn Risk (Lost)"
14191,108,1,15.9,"Churn Risk (Lost)"
12846,62,1,15.58,Regular
13585,118,1,12.75,"Churn Risk (Lost)"
17960,21,1,10.9,Regular
18115,77,1,9.7,Regular
14095,102,1,2.95,"Churn Risk (Lost)"
13584,55,1,1.3,Regular
14103,45,1,0,Regular
14827,45,1,0,Regular
